鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,車位移轉總面積平方公尺,建案名稱,棟及號,解約情形,Year,Month
東山區,土地,崎子頭段874-314地號,2078.29,,山坡地保育區,農牧用地,1030406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,241,,0.0,0,,RPQNMLSKMHJFFBR76DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區民族路224號,16.63,商,,,1030408,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700622,279.46,4,3,4,有,無,5580000,19967,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQOMLSKMHJFFHR47DA,265.22,0.0,14.24,,,,,,,103.0,4.0
永康區,土地,大灣段5340地號,2300.0,農,,,1030306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34500000,15000,,0.0,0,,RPQNMLTKMHJFFHR47DA,0.0,0.0,0.0,,,,,,,103.0,3.0
安平區,房地(土地+建物),臺南市安平區育平五街70號十四樓之3,6.82,住,,,1030311,土地1建物1車位0,十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850213,134.52,3,2,2,有,有,3530000,26241,,0.0,0,,RPWNMLPLOHJFFAD58EA,76.31,1.85,9.04,,,,,,,103.0,3.0
安南區,土地,鹿北段247地號,836.59,住,,,1030416,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5386221,6438,,0.0,0,,RPXNMLPKNHJFFBD58EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,新埔段175-28地號,2209.0,,一般農業區,農牧用地,1030326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,3078,,0.0,0,,RPSNMLRKMHJFFFR27DA,0.0,0.0,0.0,,,,,,,103.0,3.0
仁德區,土地,中軍段997地號,2230.02,農,,,1030321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11596104,5200,,0.0,0,,RPSNMLSKMHJFFFR37DA,0.0,0.0,0.0,,,,,,,103.0,3.0
仁德區,房地(土地+建物)+車位,臺南市仁德區和愛街5號十樓之2,49.35,住,,,1030110,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990422,157.43,3,2,2,有,有,3525986,22397,坡道平面,0.0,0,,RPSOMLNLMHJFFFR07DA,89.59,0.0,9.06,,,,,,,103.0,1.0
仁德區,房地(土地+建物)+車位,臺南市仁德區和愛街10號十四樓之5,47.2,住,,,1030212,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,174.15,3,2,2,有,有,3786589,21743,坡道平面,0.0,0,,RPTOMLNLMHJFFFR17DA,0.0,0.0,0.0,,,,,,,103.0,2.0
關廟區,土地,新埔段356地號,3628.0,,一般農業區,農牧用地,1030317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6732800,1856,,0.0,0,每分180萬元整,RPSNMLSLMHJFFFR57EA,0.0,0.0,0.0,,,,,,,103.0,3.0
關廟區,土地,新埔段356-2地號,3595.0,,一般農業區,農牧用地,1030317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6671600,1856,,0.0,0,每分180萬之整,RPTNMLSLMHJFFFR67EA,0.0,0.0,0.0,,,,,,,103.0,3.0
關廟區,土地,龜洞段330-1地號,291.58,,一般農業區,農牧用地,1030407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300600,1031,,0.0,0,,RPVNMLRKMHJFFFR67EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,深坑子段849-12地號,2175.0,,一般農業區,農牧用地,1030410,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,1701,,0.0,0,,RPOOMLSKMHJFFFR17EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,深坑子段849-11地號,987.0,,一般農業區,農牧用地,1030410,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1460000,1479,,0.0,0,,RPPOMLSKMHJFFFR27EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,新埔段479-2地號,514.0,,一般農業區,農牧用地,1030409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1167,,0.0,0,,RPQOMLSKMHJFFFR37EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,新埔段1669地號,4128.0,,一般農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5935700,1438,,0.0,0,,RPROMLSKMHJFFFR47EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,深坑子段849-8地號,1020.0,,一般農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,490,,0.0,0,,RPPNMLLLMHJFFFR56EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,新埔段1068地號,2735.0,,一般農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5076000,1856,,0.0,0,,RPQNMLNLMHJFFFR86EA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,房地(土地+建物),臺南市關廟區五甲路210巷17號,87.0,住,,,1030310,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690501,97.78,3,2,2,有,無,600000,6136,,0.0,0,,RPQOMLTLMHJFFFR47DA,97.78,0.0,0.0,,,,,,,103.0,3.0
關廟區,土地,新埔段1794-1地號,329.25,,一般農業區,甲種建築用地,1030408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,339000,1030,,0.0,0,,RPWNMLRKMHJFFFR67DA,0.0,0.0,0.0,,,,,,,103.0,4.0
關廟區,土地,新埔段1754地號,1552.0,,一般農業區,農牧用地,1030408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2363000,1523,,0.0,0,,RPXNMLRKMHJFFFR77DA,0.0,0.0,0.0,,,,,,,103.0,4.0
南區,土地,華南段688地號,12.87,住,,,1030402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,506486,39354,,0.0,0,,RPOOMLLLMHJFFCD47EA,0.0,0.0,0.0,,,,,,,103.0,4.0
北區,房地(土地+建物)+車位,臺南市北區成功路54號3樓之1,46.26,商,,,1030402,土地1建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土構造,0781116,491.17,2,1,2,有,有,17800000,36240,坡道平面,0.0,0,,RPOOMLMLMHJFFAD37EA,379.4,0.0,22.74,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區中山路354號9樓之9,11.24,商,,,1030319,土地2建物1車位0,九層，十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,129.28,3,2,2,有,有,3800000,29394,,0.0,0,,RPWNMLNLMHJFFHR57DA,82.91,0.0,23.8,,,,,,,103.0,3.0
永康區,土地,勝利段654-1地號,5.22,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,205276,39325,,0.0,0,,RPROMLSKMHJFFHR57DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-2地號,3.51,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,138030,39325,,0.0,0,,RPSOMLSKMHJFFHR67DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-7地號,4.29,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168704,39325,,0.0,0,,RPTOMLSKMHJFFHR77DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-8地號,3.62,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,142356,39325,,0.0,0,,RPUOMLSKMHJFFHR87DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-9地號,2.97,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116795,39325,,0.0,0,,RPVOMLSKMHJFFHR97DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-10地號,2.75,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108143,39325,,0.0,0,,RPWOMLSKMHJFFHR08DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-11地號,2.5,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98312,39325,,0.0,0,,RPOPMLSKMHJFFHR37DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,勝利段654-12地號,3.76,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,147862,39325,,0.0,0,,RPPPMLSKMHJFFHR47DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區復華三街90巷14號十六樓之4,12.07,住,,,1030225,土地1建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,150.54,4,2,2,有,有,3850000,25575,,0.0,0,,RPSOMLRKMHJFFHR57DA,77.71,0.0,8.9,,,,,,,103.0,2.0
東山區,土地,崎子頭段90-2地號,500.0,,山坡地保育區,林業用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161000,322,,0.0,0,,RPPNMLSKMHJFFBR66DA,0.0,0.0,0.0,,,,,,,103.0,4.0
新營區,土地,卯舍段511地號,1604.0,,特定農業區,農牧用地,1030324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1283200,800,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLRKMHJFFAR76DA,0.0,0.0,0.0,,,,,,,103.0,3.0
新營區,土地,新興段373地號,238.44,住,,,1030324,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3534280,14823,,0.0,0,,RPUNMLMLMHJFFAR56DA,0.0,0.0,0.0,,,,,,,103.0,3.0
麻豆區,土地,北勢寮段1139地號,2023.0,,特定農業區,農牧用地,1030408,土地1建物0車位0,,,其他,,,,0.0,0,0,3,有,無,2711442,1340,,0.0,0,,RPVNMLLJNHJFFCR66DA,0.0,0.0,0.0,,,,,,,103.0,4.0
麻豆區,土地,北勢寮段1140地號,2269.0,,特定農業區,農牧用地,1030408,土地1建物0車位0,,,其他,,,,0.0,0,0,3,有,無,3041158,1340,,0.0,0,,RPWNMLLJNHJFFCR76DA,0.0,0.0,0.0,,,,,,,103.0,4.0
善化區,土地,坐駕段1134地號,73.0,住,,,1030325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1656000,22685,,0.0,0,,RPOOMLTLMHJFFER17DA,0.0,0.0,0.0,,,,,,,103.0,3.0
新市區,房地(土地+建物),臺南市新巿區大社591之19號,88.62,,特定農業區,甲種建築用地,1030409,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0841102,174.77,5,2,3,有,無,4100000,23459,,0.0,0,,RPPOMLSKMHJFFER07DA,164.07,0.0,10.7,,,,,,,103.0,4.0
新市區,土地,社內段510-1地號,1664.0,,特定農業區,農牧用地,1030408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14360000,8630,,0.0,0,,RPQOMLSKMHJFFER17DA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區五王里中山東路１５２號八樓之１０,9.47,住,,,1030310,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,67.54,3,2,2,有,有,3000000,44418,,0.0,0,,RPPPMLMJNHJFFHR76CA,36.46,6.66,5.96,,,,,,,103.0,3.0
永康區,車位,臺南市永康區勝利里勝學路２６０巷２號地下三層,0.48,住,,,1030409,土地0建物0車位1,地下三層,十二層,其他,見其他登記事項,鋼筋混凝土造,0880426,1060.3,0,0,0,有,無,300000,,坡道平面,0.0,300000,,RPQNMLNJNHJFFHR76CA,0.0,0.0,0.0,,,,,,,103.0,4.0
永康區,土地,鹽中段101地號,169.59,商,,,1030325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10600000,62504,,0.0,0,,RPROMLPJNHJFFHR17CA,0.0,0.0,0.0,,,,,,,103.0,3.0
永康區,房地(土地+建物),臺南市永康區永二街３９６之１７號,12.59,住,,,1030319,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821006,59.97,3,1,2,有,無,2300000,38353,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLLJNHJFFHR76CA,0.0,0.0,0.0,,,,,,,103.0,3.0
永康區,房地(土地+建物),臺南市永康區安康里大橋一街４７之７號三樓之２,11.17,住,,,1030226,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,106.47,3,2,1,有,有,3000000,28177,,0.0,0,,RPSOMLKMMHJFFHR96CA,74.1,0.0,9.99,,,,,,,103.0,2.0
永康區,房地(土地+建物),臺南市永康區中正路２３４號四樓,20.9,住,,,1030403,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801024,99.42,3,2,2,有,有,2650000,26655,,0.0,0,,RPTOMLKMMHJFFHR07CA,71.09,0.0,9.11,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區鹽行里新行街133號四樓之9,3.34,住,,,1030410,土地2建物2車位0,四層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820827,40.39,1,1,1,有,有,800000,19807,,0.0,0,,RPVOMLKMMHJFFHR27CA,22.48,0.0,4.52,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區西灣里20鄰公園路117巷2弄13號,87.0,住,,,1030310,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820419,199.84,5,2,2,有,無,6300000,31525,,0.0,0,,RPXNMLKMMHJFFHR37CA,189.12,0.0,10.72,,,,,,,103.0,3.0
永康區,土地,蔦松段32-1地號,166.0,其他,,,1030329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3750000,22590,,0.0,0,,RPRNMLMKNHJFFHR86CA,0.0,0.0,0.0,,,,,,,103.0,3.0
永康區,房地(土地+建物),臺南市永康區新行街３３巷４３號,95.48,住,,,1030401,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1021210,223.52,6,1,5,有,無,10300000,46081,,0.0,0,,RPVOMLMKNHJFFHR37CA,199.75,0.0,23.77,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區復華三街６６號十五樓之３,8.83,其他,,,1030417,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840908,97.47999999999999,3,2,2,有,無,2800000,28724,,0.0,0,,RPPNMLMLMHJFFHR66CA,67.51,0.0,4.29,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區安康里大橋一街５７之５號四樓之３９,2.89,住,,,1030409,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,28.560000000000002,2,1,1,有,有,1000000,35014,,0.0,0,,RPQNMLLLMHJFFHR66CA,18.4,0.0,3.04,,,,,,,103.0,4.0
永康區,房地(土地+建物),臺南市永康區富強路一段１６８巷８０弄６號,120.48,住,,,1030410,土地3建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1021231,198.92,5,2,4,有,無,8320000,41826,,0.0,0,包含公共設施保留地之交易。,RPTNMLPLMHJFFHR37CA,189.99,0.0,8.93,,,,,,,103.0,4.0
永康區,房地(土地+建物)+車位,臺南市永康區自強路493之22號,22.66,住,,,1030318,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830104,86.02,2,1,2,有,有,2300000,26738,一樓平面,0.0,0,,RPPOMLOLMHJFFHR96CA,58.13,0.0,3.81,,,,,,,103.0,3.0
南區,土地,新興段207-26地號,98.0,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5929000,60500,,0.0,0,,RPSNMLSKMHJFFCD28DA,0.0,0.0,0.0,,,,,,,103.0,4.0
安南區,房地(土地+建物),臺南市安南區安和路一段496巷23弄19號,95.2,住,,,1030321,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650807,82.08,4,2,2,有,無,4000000,48733,,0.0,0,,RPUPMLRKMHJFFBD48DA,82.08,0.0,0.0,,,,,,,103.0,3.0
安平區,房地(土地+建物),臺南市安平區永華八街193巷3號六樓之3,11.75,住,,,1030324,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811222,49.5,0,0,0,無,有,1100000,22222,,0.0,0,,RPPPMLRKMHJFFAD87DA,34.72,0.0,0.0,,,,,,,103.0,3.0
北區,房地(土地+建物),臺南市北區北成路128巷49號4樓,23.86,住,,,1030319,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,0841009,94.55,3,2,2,有,有,2700000,28556,,0.0,0,,RPQOMLSKMHJFFAD97DA,72.07,0.0,8.82,,,,,,,103.0,3.0
北區,建物,臺南市北區大武街502巷4弄9號,0.0,,,,1030327,土地0建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0681017,105.04,4,1,2,有,無,2850000,27133,,0.0,0,含增建或未登記建物.土地為仁愛之家,RPOOMLMKNHJFFAD27DA,105.04,0.0,0.0,,,,,,,103.0,3.0
安南區,房地(土地+建物),臺南市安南區海佃路二段１５０巷１１２弄９０號,78.15,住,,,1030315,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840719,167.85,5,2,3,有,無,4650000,27703,,0.0,0,,RPVNMLOLMHJFFBD08CA,156.32,0.0,11.53,,,,,,,103.0,3.0
安南區,土地,淵西段756地號,1681.49,住,,,1030205,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27654900,16447,,0.0,0,部分供公眾通行道路使用,RPXNMLLLMHJFFBD97CA,0.0,0.0,0.0,,,,,,,103.0,2.0
安南區,土地,新淵段313地號,525.23,住,,,1030407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31000000,59022,,0.0,0,,RPOQMLRKMHJFFBD87CA,0.0,0.0,0.0,,,,,,,103.0,4.0
南區,房地(土地+建物),臺南市南區文南路３４２巷６之２號,28.1,住,,,1030403,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0750507,89.25,3,2,2,有,無,3300000,36975,,0.0,0,,RPUOMLRKMHJFFCD38CA,71.24,0.0,9.5,,,,,,,103.0,4.0
南區,房地(土地+建物),臺南市南區開南里中華西路一段16巷1號,42.5,住,,,1030401,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0711129,94.07000000000001,3,1,2,有,無,1326700,14103,,0.0,0,本件為親戚間買賣，特殊關係間之交易，無訂立買賣私契。含增建或未登記建物在內。,RPSOMLLLMHJFFCD67CA,77.36,0.0,10.48,,,,,,,103.0,4.0
東區,土地,虎尾寮段569-22地號,28.0,其他,,,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,491400,17550,,0.0,0,道路用地,RPWNMLLLMHJFFCD97CA,0.0,0.0,0.0,,,,,,,103.0,4.0
南區,房地(土地+建物),臺南市南區大成路一段３０巷６９號,81.43,住,,,1030324,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,181.0,5,2,4,有,無,9900000,54696,,0.0,0,私契日期：102.5.15,RPQOMLOLMHJFFCD77CA,163.56,0.98,16.43,,,,,,,103.0,3.0
南區,房地(土地+建物),臺南市南區大成路一段３０巷１５號,75.37,住,,,1030407,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,180.81,5,2,4,有,無,8600000,47564,,0.0,0,私契日期：102.1.14,RPROMLOLMHJFFCD87CA,163.37,0.98,16.43,,,,,,,103.0,4.0
南區,房地(土地+建物),臺南市南區大成路一段３０巷９號,75.35,住,,,1030407,土地6建物2車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,180.81,5,2,4,有,無,8350000,46181,,0.0,0,私契日期：103.1.17,RPSOMLOLMHJFFCD97CA,163.37,0.98,16.43,,,,,,,103.0,4.0
東區,房地(土地+建物)+車位,臺南市東區富農街一段１３１巷５１號５樓,17.89,住,,,1030323,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0831028,108.44999999999999,3,2,2,有,有,4100000,37805,升降機械,0.0,0,,RPPOMLMLMHJFFCD47CA,66.11,0.0,9.1,,,,,,,103.0,3.0
東區,房地(土地+建物)+車位,臺南市東區中華東路二段２２６巷２７弄１１號十三樓,26.27,商,,,1030324,土地1建物1車位2,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1020711,256.11,3,2,2,有,有,12650000,49393,坡道平面,0.0,1550000,,RPXNMLQJNHJFFCD48CA,133.35,0.0,15.19,,,,,,,103.0,3.0
東區,房地(土地+建物)+車位,臺南市東區中華東路二段２２６巷２７弄１３號十樓,31.12,商,,,1030325,土地1建物1車位2,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1020711,303.54,4,2,2,有,有,13990000,46089,坡道平面,0.0,1600000,,RPOOMLQJNHJFFCD67CA,160.75,0.0,16.68,,,,,,,103.0,3.0
東區,房地(土地+建物)+車位,臺南市東區中華東路二段２２６巷２７弄１９號十二樓,25.02,商,,,1030327,土地1建物1車位2,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1020711,242.11,3,2,2,有,有,12020000,49647,坡道平面,0.0,1500000,,RPPOMLQJNHJFFCD77CA,128.38,0.0,15.03,,,,,,,103.0,3.0
東區,房地(土地+建物),臺南市東區裕孝路５８號,167.75,住,,,1030312,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,1020408,426.35,6,2,6,有,無,33500000,78574,,0.0,0,有電梯,RPQOMLPJNHJFFCD77CA,390.84,0.0,35.51,,,,,,,103.0,3.0
東區,房地(土地+建物),臺南市東區育樂街117巷20號,77.0,商,,,1030328,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0610221,106.6,3,3,3,有,無,2800000,26266,,0.0,0,,RPTNMLTJNHJFFCD38CA,106.6,0.0,0.0,,,,,,,103.0,3.0
東區,房地(土地+建物),臺南市東區城東街１０號,129.0,住,,,1030407,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,1030109,326.45,6,2,4,有,無,17750000,54373,,0.0,0,,RPTOMLPKNHJFFCD18CA,296.14,0.0,30.31,,,,,,,103.0,4.0
東區,房地(土地+建物)+車位,臺南市東區崇德二十五街２６號七樓,19.41,住,,,1030320,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0890621,157.79000000000002,3,2,2,有,有,6000000,38025,坡道平面,0.0,0,,RPTOMLTLMHJFFCD58CA,88.45,0.0,11.75,,,,,,,103.0,3.0
東區,房地(土地+建物),臺南市東區東光路二段１４巷６號２樓,36.77,其他,,,1030325,土地1建物1車位0,二層，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0700624,96.11999999999999,5,0,5,有,無,4000000,41615,,0.0,0,,RPPNMLRLMHJFFCD87CA,88.46,0.0,0.0,,,,,,,103.0,3.0
東區,房地(土地+建物)+車位,臺南市東區凱旋路１０１號十四樓之２,48.77,住,,,1030329,土地1建物1車位3,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0980319,389.59,3,2,3,有,有,35100000,90095,坡道平面,0.0,0,,RPTOMLMJNHJFFCD77CA,197.98,0.0,25.22,,,,,,,103.0,3.0
中西區,房地(土地+建物),臺南市中西區西門路二段３０７巷２２號三樓之２,4.39,商,,,1030325,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0810421,28.1,1,0,1,有,無,550000,19573,,0.0,0,,RPQOMLNLMHJFFAD47CA,0.0,0.0,0.0,,,,,,,103.0,3.0
安平區,房地(土地+建物),臺南市安平區郡平路４５４號八樓之３,7.09,商,,,1030318,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831114,84.38,3,2,2,有,有,2250000,26665,,0.0,0,,RPPNMLOLMHJFFAD37CA,56.08,1.37,11.76,,,,,,,103.0,3.0
